id,lat,long,year,status,status_description,elevation,slope_deg,bio1_temp_mean_annual,bio4_seasonality_temp,bio5_temp_max_warm,bio6_temp_min_cold,bio12_precip_annual,bio15_seasonality_precip,months_with_snow,winter_precip,estim_snow,months_above_25,max_temperature,summer_max_temperature,winter_max_temperature,min_temperature,summer_min_temperature,winter_min_temperature,Worst_drought,Worst_drought_YearBefore,AnnualMean_PDSI,AnnualMean_YearBefore_PDSI,summerMean_PDSI,summerMean_YearBefore_PDSI,months_with_drought,months_with_drought_YearBefore,winterMean_PDSI,winterMean_YearBefore_PDSI,Max_snow,Max_snow_YearBefore,AnnualMean_swe,AnnualMean_YearBefore_swe,coldSeasonMean_swe,coldSeasonMean_YearBefore_swe,months_with_snow_YearBefore,springMean_swe,springMean_YearBefore_swe
s++,39.96604898,-121.165505,2019.0,0.0,long absence,1987.000063584,40.82,7.527166843414307,658.7797241210938,27.035999298095703,-5.176000118255615,1241.0,77.71231079101562,4.0,599.0,418.0,2.0,27.8,27.8,6.6000000000000085,-6.5,6.700000000000003,-6.5,-2.25,-2.479999999999997,1.6275000000000002,-0.9241666666666664,2.4800000000000018,-0.8399999999999986,1.0,3.0,0.0199999999999983,-1.7766666666666662,540.4,153.8,66.48333333333333,15.958333333333334,132.96666666666667,31.633333333333336,2.0,57.800000000000004,51.833333333333336
t,40.016151,-119.978987,2019.0,0.0,long absence,2105.00006736,25.71,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
u,40.016863,-119.975075,2019.0,0.0,long absence,2122.000067904,30.49,8.015666961669922,750.0136108398438,29.492000579833984,-6.4679999351501465,447.0,50.43817901611328,4.0,178.0,121.0,2.0,30.69999999999999,30.69999999999999,6.6000000000000085,-7.599999999999994,6.900000000000006,-7.599999999999994,-1.6700000000000017,-2.0899999999999963,1.5916666666666677,-0.6899999999999983,2.063333333333335,0.5000000000000023,0.0,2.0,-0.1433333333333332,-1.9566666666666637,219.10000000000002,74.2,34.925000000000004,8.058333333333335,69.85000000000001,16.11666666666667,3.0,50.199999999999996,24.733333333333334
GB_extirp_Bodie-3,38.1888,-119.009567,2014.0,0.0,extirpated_GreatBasin,2602.0,17.29,4.481833457946777,697.6474609375,26.07999992370605,-12.947999954223633,366.0,50.6943473815918,4.0,155.0,194.0,1.0,26.90000000000001,26.90000000000001,12.0,-10.899999999999991,1.5,-10.899999999999991,-5.25,-4.839999999999996,-4.48,-4.038333333333333,-4.716666666666666,-4.479999999999997,12.0,12.0,-4.37,-3.4500000000000006,52.800000000000004,115.9,11.625,24.09166666666667,23.25,48.18333333333334,4.0,7.2,13.200000000000001
GB_extirp_Mas-1,38.3499,-119.149067,2013.0,0.0,extirpated_GreatBasin,2496.0,7.55,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_Aurora-1,38.304083,-118.901483,2014.0,0.0,extirpated_GreatBasin,2113.0,7.93,6.710833549499512,737.2382202148438,28.86400032043457,-10.85200023651123,240.0,37.05283737182617,1.0,93.0,93.0,4.0,30.5,30.5,13.799999999999995,-9.099999999999994,4.5,-9.099999999999994,-6.210000000000001,-4.229999999999997,-5.19,-3.721666666666666,-5.640000000000001,-4.013333333333333,12.0,12.0,-4.400000000000001,-3.3433333333333337,24.200000000000003,66.8,2.016666666666667,11.933333333333332,4.033333333333334,23.866666666666664,3.0,0.0,0.0
GB_extirp_MOLY-3,38.24495,-119.433944,2008.0,0.0,extirpated_GreatBasin,2768.0,22.89,1.806666612625122,655.3443603515625,21.083999633789062,-12.527999877929688,699.0,64.70633697509766,6.0,321.0,544.0,0.0,23.8,23.8,3.0,-12.799999999999995,0.2000000000000028,-12.799999999999995,-3.5,-4.030000000000001,-3.1183333333333327,-3.2008333333333305,-3.133333333333333,-3.5999999999999965,12.0,12.0,-2.8800000000000003,-2.949999999999998,437.6,259.3,155.60833333333332,79.61666666666667,216.1,114.7,5.0,336.1,168.66666666666666
GB_extirp_Aurora-2,38.275383,-118.9004,2014.0,0.0,extirpated_GreatBasin,2403.0,18.43,4.860499858856201,701.9013671875,26.17200088500977,-12.116000175476074,311.0,43.01957702636719,2.0,124.0,156.0,1.0,27.5,27.5,12.600000000000009,-10.200000000000005,2.200000000000003,-10.200000000000005,-6.159999999999997,-4.780000000000001,-5.151666666666666,-4.029166666666666,-5.626666666666665,-4.496666666666665,12.0,12.0,-4.496666666666667,-3.366666666666667,39.7,96.2,5.050000000000001,18.0,10.100000000000001,36.0,3.0,0.0,3.233333333333334
GB_extirp_Aurora-3,38.274017,-118.900783,2014.0,0.0,extirpated_GreatBasin,2433.0,0.32,4.860499858856201,701.9013671875,26.17200088500977,-12.116000175476074,311.0,43.01957702636719,2.0,124.0,156.0,1.0,27.5,27.5,12.600000000000009,-10.200000000000005,2.200000000000003,-10.200000000000005,-6.159999999999997,-4.780000000000001,-5.151666666666666,-4.029166666666666,-5.626666666666665,-4.496666666666665,12.0,12.0,-4.496666666666667,-3.366666666666667,39.7,96.2,5.050000000000001,18.0,10.100000000000001,36.0,3.0,0.0,3.233333333333334
GB_extirp_Aurora-4,38.273167,-118.89875,2014.0,0.0,extirpated_GreatBasin,2455.0,25.59,4.860499858856201,701.9013671875,26.17200088500977,-12.116000175476074,311.0,43.01957702636719,2.0,124.0,156.0,1.0,27.5,27.5,12.600000000000009,-10.200000000000005,2.200000000000003,-10.200000000000005,-6.159999999999997,-4.780000000000001,-5.151666666666666,-4.029166666666666,-5.626666666666665,-4.496666666666665,12.0,12.0,-4.496666666666667,-3.366666666666667,39.7,96.2,5.050000000000001,18.0,10.100000000000001,36.0,3.0,0.0,3.233333333333334
GB_extirp_Aurora-5,38.272133,-118.898983,2014.0,0.0,extirpated_GreatBasin,2509.0,21.04,4.860499858856201,701.9013671875,26.17200088500977,-12.116000175476074,311.0,43.01957702636719,2.0,124.0,156.0,1.0,27.5,27.5,12.600000000000009,-10.200000000000005,2.200000000000003,-10.200000000000005,-6.159999999999997,-4.780000000000001,-5.151666666666666,-4.029166666666666,-5.626666666666665,-4.496666666666665,12.0,12.0,-4.496666666666667,-3.366666666666667,39.7,96.2,5.050000000000001,18.0,10.100000000000001,36.0,3.0,0.0,3.233333333333334
GB_extirp_AUR-BP-1,38.277217,-118.901467,2014.0,0.0,extirpated_GreatBasin,2338.0,13.22,4.860499858856201,701.9013671875,26.17200088500977,-12.116000175476074,311.0,43.01957702636719,2.0,124.0,156.0,1.0,27.5,27.5,12.600000000000009,-10.200000000000005,2.200000000000003,-10.200000000000005,-6.159999999999997,-4.780000000000001,-5.151666666666666,-4.029166666666666,-5.626666666666665,-4.496666666666665,12.0,12.0,-4.496666666666667,-3.366666666666667,39.7,96.2,5.050000000000001,18.0,10.100000000000001,36.0,3.0,0.0,3.233333333333334
GB_extirp_Brawley-2,38.255283,-118.90945,2014.0,0.0,extirpated_GreatBasin,2847.0,7.28,4.860499858856201,701.9013671875,26.17200088500977,-12.116000175476074,311.0,43.01957702636719,2.0,124.0,156.0,1.0,27.5,27.5,12.600000000000009,-10.200000000000005,2.200000000000003,-10.200000000000005,-6.159999999999997,-4.780000000000001,-5.151666666666666,-4.029166666666666,-5.626666666666665,-4.496666666666665,12.0,12.0,-4.496666666666667,-3.366666666666667,39.7,96.2,5.050000000000001,18.0,10.100000000000001,36.0,3.0,0.0,3.233333333333334
GB_extirp_SLD-3,42.685667,-120.739117,2014.0,0.0,extirpated_GreatBasin,1967.0,15.96,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,5.0,195.0,322.0,1.0,26.0,26.0,7.0,-6.700000000000003,0.9000000000000057,-6.700000000000003,-4.630000000000003,-3.140000000000001,-3.8866666666666654,-2.4708333333333314,-4.530000000000001,-2.92333333333333,12.0,9.0,-3.506666666666665,-2.273333333333333,100.4,211.0,23.866666666666674,54.30833333333334,46.76666666666667,102.38333333333334,5.0,19.0,76.43333333333334
GB_extirp_SLD-4,42.685483,-120.738867,2010.0,0.0,extirpated_GreatBasin,1961.0,15.96,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_SLD-5,42.685333,-120.73895,2010.0,0.0,extirpated_GreatBasin,1964.0,20.91,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_SLD-6,42.68475,-120.736133,2010.0,0.0,extirpated_GreatBasin,1960.0,14.79,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_SLD-2,42.6856,-120.74,2010.0,0.0,extirpated_GreatBasin,1935.0,22.95,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_FB-BS-1,41.907817,-119.962883,2010.0,0.0,extirpated_GreatBasin,1667.0,18.07,7.514833450317383,774.6658325195312,28.336000442504883,-7.1479997634887695,365.0,37.081844329833984,3.0,122.0,122.0,3.0,29.69999999999999,29.69999999999999,4.6000000000000085,-4.599999999999994,6.1000000000000085,-4.599999999999994,-2.729999999999997,-3.0700000000000003,-1.0941666666666665,-1.7883333333333322,-1.4599999999999984,-0.9033333333333312,4.0,5.0,-1.1033333333333342,-2.62,68.8,87.30000000000001,13.625,21.708333333333332,27.25,43.23333333333334,4.0,1.5666666666666667,29.46666666666667
GB_extirp_BH-BrptCyn-1,38.132983,-119.077583,2014.0,0.0,extirpated_GreatBasin,2513.0,17.71,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,3.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,12.200000000000005,-10.5,2.299999999999997,-10.5,-5.439999999999998,-4.769999999999996,-4.597499999999998,-3.966666666666665,-4.856666666666665,-4.38333333333333,12.0,12.0,-4.376666666666665,-3.386666666666668,48.400000000000006,115.4,9.183333333333334,22.408333333333335,18.366666666666667,44.81666666666667,4.0,0.8000000000000002,6.966666666666668
GB_extirp_BH-BrptCyn-2,38.133083,-119.078367,2007.0,0.0,extirpated_GreatBasin,2512.0,31.89,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,28.60000000000001,28.60000000000001,7.5,-15.899999999999991,3.700000000000003,-15.899999999999991,-4.420000000000002,-1.8800000000000023,-3.6799999999999993,0.7000000000000005,-4.266666666666666,1.4600000000000009,12.0,0.0,-2.929999999999997,0.4166666666666667,84.7,285.2,16.5,65.87500000000001,33.0,124.80000000000001,5.0,5.633333333333334,108.96666666666665
GB_extirp_BH-BrptCyn-3,38.13275,-119.078417,2007.0,0.0,extirpated_GreatBasin,2518.0,31.89,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,28.60000000000001,28.60000000000001,7.5,-15.899999999999991,3.700000000000003,-15.899999999999991,-4.420000000000002,-1.8800000000000023,-3.6799999999999993,0.7000000000000005,-4.266666666666666,1.4600000000000009,12.0,0.0,-2.929999999999997,0.4166666666666667,84.7,285.2,16.5,65.87500000000001,33.0,124.80000000000001,5.0,5.633333333333334,108.96666666666665
GB_extirp_BH-BrptCyn-4,38.13635,-119.081383,2007.0,0.0,extirpated_GreatBasin,2519.0,7.59,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,28.60000000000001,28.60000000000001,7.5,-15.899999999999991,3.700000000000003,-15.899999999999991,-4.420000000000002,-1.8800000000000023,-3.6799999999999993,0.7000000000000005,-4.266666666666666,1.4600000000000009,12.0,0.0,-2.929999999999997,0.4166666666666667,84.7,285.2,16.5,65.87500000000001,33.0,124.80000000000001,5.0,5.633333333333334,108.96666666666665
GB_extirp_MasCh-4,38.35055,-119.1474,2007.0,0.0,extirpated_GreatBasin,2526.0,12.2,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,28.0,28.0,7.600000000000008,-14.899999999999991,4.1000000000000085,-14.899999999999991,-4.369999999999997,-1.9799999999999969,-3.668333333333333,0.5283333333333342,-4.239999999999999,1.1166666666666671,12.0,0.0,-2.970000000000001,0.3633333333333344,83.5,279.8,16.64166666666667,65.20833333333334,33.28333333333334,123.18333333333335,5.0,6.366666666666667,107.73333333333335
GB_extirp_AurPk-1,38.280367,-118.856817,2008.0,0.0,extirpated_GreatBasin,2552.0,8.84,4.923500061035156,706.1076049804688,26.35599899291992,-12.29599952697754,303.0,41.48152923583984,5.0,119.0,150.0,2.0,28.700000000000003,28.700000000000003,7.0,-13.5,2.200000000000003,-13.5,-2.9399999999999977,-4.600000000000001,-2.299166666666666,-3.760833333333333,-2.273333333333333,-4.439999999999998,8.0,12.0,-2.276666666666664,-2.926666666666667,192.5,49.900000000000006,48.10833333333334,10.533333333333333,91.11666666666667,21.066666666666666,3.0,74.36666666666666,0.0
GB_extirp_MasN-1,38.3584,-119.144533,2014.0,0.0,extirpated_GreatBasin,2463.0,23.44,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,2.0,159.0,200.0,1.0,26.90000000000001,26.90000000000001,12.0,-10.0,2.700000000000003,-10.0,-5.519999999999996,-4.659999999999997,-4.734166666666666,-3.949999999999999,-4.973333333333332,-4.343333333333331,12.0,12.0,-4.473333333333332,-3.366666666666665,43.1,123.60000000000001,7.508333333333334,23.708333333333332,15.016666666666667,47.416666666666664,4.0,0.0,7.066666666666667
GB_extirp_MasN-2,38.3584,-119.14415,2014.0,0.0,extirpated_GreatBasin,2464.0,23.44,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,2.0,159.0,200.0,1.0,26.90000000000001,26.90000000000001,12.0,-10.0,2.700000000000003,-10.0,-5.519999999999996,-4.659999999999997,-4.734166666666666,-3.949999999999999,-4.973333333333332,-4.343333333333331,12.0,12.0,-4.473333333333332,-3.366666666666665,43.1,123.60000000000001,7.508333333333334,23.708333333333332,15.016666666666667,47.416666666666664,4.0,0.0,7.066666666666667
GB_extirp_MasN-5,38.35855,-119.137733,2014.0,0.0,extirpated_GreatBasin,2495.0,13.8,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,2.0,159.0,200.0,1.0,26.90000000000001,26.90000000000001,12.0,-10.0,2.700000000000003,-10.0,-5.519999999999996,-4.659999999999997,-4.734166666666666,-3.949999999999999,-4.973333333333332,-4.343333333333331,12.0,12.0,-4.473333333333332,-3.366666666666665,43.1,123.60000000000001,7.508333333333334,23.708333333333332,15.016666666666667,47.416666666666664,4.0,0.0,7.066666666666667
GB_extirp_Bodie-Low-1,38.164483,-119.149933,2014.0,0.0,extirpated_GreatBasin,2202.0,21.09,5.235166549682617,712.7454223632812,26.86800003051757,-12.279999732971191,368.0,56.495487213134766,3.0,164.0,204.0,2.0,27.8,27.8,11.799999999999995,-10.5,2.700000000000003,-10.5,-5.409999999999997,-4.68,-4.629999999999998,-3.8899999999999983,-4.809999999999998,-4.269999999999999,12.0,12.0,-4.459999999999998,-3.3433333333333315,55.5,119.60000000000001,10.808333333333332,22.666666666666668,21.616666666666664,45.333333333333336,4.0,3.033333333333333,5.3999999999999995
GB_extirp_Termo-1,40.857333,-120.488683,1924.0,0.0,extirpated_GreatBasin,1628.0,8.22,7.346499919891357,748.3902587890625,29.667999267578125,-8.923999786376953,313.0,38.35408782958984,2.0,106.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Termo-2,40.8574,-120.488817,1924.0,0.0,extirpated_GreatBasin,1630.0,8.22,7.346499919891357,748.3902587890625,29.667999267578125,-8.923999786376953,313.0,38.35408782958984,2.0,106.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Kelty-3,37.74635,-118.6538,2014.0,0.0,extirpated_GreatBasin,3037.0,10.81,4.598333358764648,699.5944213867188,24.84000015258789,-10.907999992370604,378.0,52.61939239501953,3.0,161.0,204.0,1.0,25.8,25.8,11.900000000000006,-9.0,2.700000000000003,-9.0,-5.350000000000001,-5.07,-4.454999999999999,-4.229166666666665,-4.743333333333332,-4.819999999999998,12.0,12.0,-4.31,-3.403333333333331,44.900000000000006,109.4,7.291666666666667,20.349999999999998,14.583333333333334,40.699999999999996,4.0,5.066666666666667,3.9000000000000004
GB_extirp_Kelty-4,37.746133,-118.653617,2014.0,0.0,extirpated_GreatBasin,3039.0,10.81,4.598333358764648,699.5944213867188,24.84000015258789,-10.907999992370604,378.0,52.61939239501953,3.0,161.0,204.0,1.0,25.8,25.8,11.900000000000006,-9.0,2.700000000000003,-9.0,-5.350000000000001,-5.07,-4.454999999999999,-4.229166666666665,-4.743333333333332,-4.819999999999998,12.0,12.0,-4.31,-3.403333333333331,44.900000000000006,109.4,7.291666666666667,20.349999999999998,14.583333333333334,40.699999999999996,4.0,5.066666666666667,3.9000000000000004
GB_extirp_CPLower-1,38.44115,-118.762733,2007.0,0.0,extirpated_GreatBasin,2718.0,14.43,4.552000045776367,662.745361328125,24.559999465942383,-10.944000244140623,328.0,36.781494140625,3.0,123.0,156.0,2.0,26.8,26.8,8.900000000000006,-14.200000000000005,4.0,-14.200000000000005,-4.519999999999996,-2.1599999999999966,-3.689166666666665,0.1650000000000015,-4.389999999999998,0.1733333333333343,12.0,2.0,-2.9166666666666643,0.3600000000000018,48.900000000000006,227.3,10.416666666666668,56.50833333333333,20.833333333333336,100.23333333333333,5.0,0.0,101.33333333333333
GB_extirp_CPLower-2,38.4411,-118.762667,2007.0,0.0,extirpated_GreatBasin,2730.0,14.43,4.552000045776367,662.745361328125,24.559999465942383,-10.944000244140623,328.0,36.781494140625,3.0,123.0,156.0,2.0,26.8,26.8,8.900000000000006,-14.200000000000005,4.0,-14.200000000000005,-4.519999999999996,-2.1599999999999966,-3.689166666666665,0.1650000000000015,-4.389999999999998,0.1733333333333343,12.0,2.0,-2.9166666666666643,0.3600000000000018,48.900000000000006,227.3,10.416666666666668,56.50833333333333,20.833333333333336,100.23333333333333,5.0,0.0,101.33333333333333
GB_extirp_BRCr-1,38.147983,-119.06945,2013.0,0.0,extirpated_GreatBasin,2610.0,17.53,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-2,38.1478,-119.069683,2013.0,0.0,extirpated_GreatBasin,2602.0,18.25,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-3,38.147667,-119.0699,2013.0,0.0,extirpated_GreatBasin,2596.0,15.66,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-4,38.1476,-119.069917,2013.0,0.0,extirpated_GreatBasin,2593.0,15.66,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-5,38.14775,-119.0695,2013.0,0.0,extirpated_GreatBasin,2608.0,18.25,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-6,38.147533,-119.06855,2013.0,0.0,extirpated_GreatBasin,2653.0,17.8,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-7,38.14825,-119.06845,2013.0,0.0,extirpated_GreatBasin,2653.0,17.06,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-8,38.1483,-119.06795,2013.0,0.0,extirpated_GreatBasin,2666.0,17.06,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-9,38.148967,-119.068433,2013.0,0.0,extirpated_GreatBasin,2648.0,14.63,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-10,38.148883,-119.068517,2013.0,0.0,extirpated_GreatBasin,2645.0,14.63,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-11,38.148933,-119.0686,2013.0,0.0,extirpated_GreatBasin,2640.0,14.63,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_BRCr-12,38.1489,-119.068567,2013.0,0.0,extirpated_GreatBasin,2640.0,14.63,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
